Original_Image,Augmented_Image,Augmentation_Type
C2GCXP3UE4.jpg,aug_ai_00358.jpg,brightness_shift
1SLX00FXVP.jpg,aug_ai_00359.jpg,masking
celebdf_train_id35_id26_0000_frame60_face3.jpg,aug_ai_00360.jpg,brightness_shift
ZKG8P225FM.jpg,aug_ai_00361.jpg,color_jitter
1WBE6E8NCA.jpg,aug_ai_00362.jpg,horizontal_flip
3WNCYECSG2.jpg,aug_ai_00363.jpg,masking
dfdc_train_fake_atxvxouljq_240_0.jpg,aug_ai_00364.jpg,brightness_shift
dfdc_train_fake_eukvucdetx_201_0.jpg,aug_ai_00365.jpg,rotation
celebdf_val_id37_id2_0001_frame60_face3.jpg,aug_ai_00366.jpg,color_jitter
1KVMUU3LA7.jpg,aug_ai_00367.jpg,rotation
JYD5G3XLCC.jpg,aug_ai_00368.jpg,gaussian_blur
1X3UV3ONE6.jpg,aug_ai_00369.jpg,gaussian_blur
AJXQPH6RD9.jpg,aug_ai_00370.jpg,horizontal_flip
Q531FIWVZL.jpg,aug_ai_00371.jpg,noise_injection
fake_Deepfakes_048_029_0.jpg,aug_ai_00372.jpg,masking
LDSOOXO91L.jpg,aug_ai_00373.jpg,color_jitter
celebdf_train_id1_id9_0003_frame120_face3.jpg,aug_ai_00374.jpg,color_jitter
FZS0RNUXQ1.jpg,aug_ai_00375.jpg,brightness_shift
fake_NeuralTextures_538_493_0.jpg,aug_ai_00376.jpg,rotation
5RMD25QCM1.jpg,aug_ai_00377.jpg,color_jitter
GRBB6RG2PO.jpg,aug_ai_00378.jpg,color_jitter
CLMPTWA87P.jpg,aug_ai_00379.jpg,masking
LSU9I4PKVK.jpg,aug_ai_00380.jpg,horizontal_flip
dfdc_train_fake_dgzklxjmix_80_0.jpg,aug_ai_00381.jpg,brightness_shift
59OM0L7EHZ.jpg,aug_ai_00382.jpg,gaussian_blur
DUIWNKS2RF.jpg,aug_ai_00383.jpg,horizontal_flip
W8W49W7KF9.jpg,aug_ai_00384.jpg,noise_injection
dfdc_validation_fake_ensyyivobf_202_0.jpg,aug_ai_00385.jpg,color_jitter
dfdc_train_fake_benmsfzfaz_203_0.jpg,aug_ai_00386.jpg,noise_injection
0TYU5X00TX.jpg,aug_ai_00387.jpg,gaussian_blur
fake_FaceSwap_078_955_1.jpg,aug_ai_00388.jpg,noise_injection
4PU7HED1VJ.jpg,aug_ai_00389.jpg,horizontal_flip
4NKCUNWNZW.jpg,aug_ai_00390.jpg,noise_injection
TKS1FFAPJ8.jpg,aug_ai_00391.jpg,horizontal_flip
HI8EWV6O7R.jpg,aug_ai_00392.jpg,noise_injection
1024_man_men_0734.jpg,aug_ai_00393.jpg,color_jitter
AZS311KF13.jpg,aug_ai_00394.jpg,noise_injection
6V7NTIPR9L.jpg,aug_ai_00395.jpg,noise_injection
TQOH2LFU4H.jpg,aug_ai_00396.jpg,brightness_shift
C2DHQUFK1C.jpg,aug_ai_00397.jpg,masking
V62C1HFC40.jpg,aug_ai_00398.jpg,gaussian_blur
dfdc_train_fake_bwuwstvsbw_258_0.jpg,aug_ai_00399.jpg,horizontal_flip
5VBUDDNQ5R.jpg,aug_ai_00400.jpg,color_jitter
1N0ZC0TC2J.jpg,aug_ai_00401.jpg,masking
CW7MK7LDL0.jpg,aug_ai_00402.jpg,masking
fake_NeuralTextures_507_418_0.jpg,aug_ai_00403.jpg,gaussian_blur
WN8CFCBBX8.jpg,aug_ai_00404.jpg,brightness_shift
DGHCLJERDB.jpg,aug_ai_00405.jpg,noise_injection
fake_Face2Face_113_983_1.jpg,aug_ai_00406.jpg,noise_injection
fake_NeuralTextures_107_109_0.jpg,aug_ai_00407.jpg,rotation
celebdf_val_id6_id30_0007_frame180_face4.jpg,aug_ai_00408.jpg,color_jitter
F0IL06LOT5.jpg,aug_ai_00409.jpg,horizontal_flip
OKVTQBR75X.jpg,aug_ai_00410.jpg,masking
dfdc_train_fake_aettqgevhz_19_0.jpg,aug_ai_00411.jpg,horizontal_flip
fake_Face2Face_032_944_0.jpg,aug_ai_00412.jpg,gaussian_blur
R1MWA1S7B5.jpg,aug_ai_00413.jpg,noise_injection
K5WVDAQUFM.jpg,aug_ai_00414.jpg,horizontal_flip
GJAJ4JFBUJ.jpg,aug_ai_00415.jpg,brightness_shift
dfdc_train_fake_btunxncpjh_157_0.jpg,aug_ai_00416.jpg,rotation
fake_FaceSwap_179_212_1.jpg,aug_ai_00417.jpg,noise_injection
J6CHIF84PI.jpg,aug_ai_00418.jpg,rotation
NZ936TSIJE.jpg,aug_ai_00419.jpg,color_jitter
dfdc_train_fake_eekozbeafq_181_0.jpg,aug_ai_00420.jpg,noise_injection
5OCEAD37A3.jpg,aug_ai_00421.jpg,brightness_shift
1ZCG9NWPB4.jpg,aug_ai_00422.jpg,masking
BL164BVNLR.jpg,aug_ai_00423.jpg,rotation
dfdc_train_fake_aufmsmnoye_94_0.jpg,aug_ai_00424.jpg,brightness_shift
dfdc_train_fake_atxvxouljq_115_0.jpg,aug_ai_00425.jpg,brightness_shift
dfdc_validation_fake_ejkqesyvam_32_0.jpg,aug_ai_00426.jpg,brightness_shift
1024_woman_SD_1194.jpg,aug_ai_00427.jpg,gaussian_blur
5GBM5A87NH.jpg,aug_ai_00428.jpg,noise_injection
1024_woman_SD_0555.jpg,aug_ai_00429.jpg,gaussian_blur
59PLBHUHGK.jpg,aug_ai_00430.jpg,noise_injection
dfdc_train_fake_ekhacizpah_82_0.jpg,aug_ai_00431.jpg,gaussian_blur
fake_Face2Face_820_818_1.jpg,aug_ai_00432.jpg,gaussian_blur
TIAHH06OOX.jpg,aug_ai_00433.jpg,masking
celebdf_test_id23_id31_0005_frame60_face2.jpg,aug_ai_00434.jpg,color_jitter
PQI9DX9D6R.jpg,aug_ai_00435.jpg,rotation
7D6JLQCKAP.jpg,aug_ai_00436.jpg,rotation
Y2JP4VGQ48.jpg,aug_ai_00437.jpg,color_jitter
DZAWNEEJW0.jpg,aug_ai_00438.jpg,masking
celebdf_val_id35_id34_0007_frame300_face6.jpg,aug_ai_00439.jpg,color_jitter
8Y0FYIK3L0.jpg,aug_ai_00440.jpg,rotation
9V6WEOPBF2.jpg,aug_ai_00441.jpg,color_jitter
dfdc_train_fake_dakqwktlbi_205_0.jpg,aug_ai_00442.jpg,rotation
5U2ALYRS6R.jpg,aug_ai_00443.jpg,brightness_shift
B49MH1HMSK.jpg,aug_ai_00444.jpg,rotation
ai_detect_fake_794_20241130171629_A_close-up_shot_of_a_middle-aged_female_person_of_.jpg,aug_ai_00445.jpg,brightness_shift
ai_detect_fake_232_20241130145107_A_close-up_shot_of_a_teenager_female_person_of_Nat.jpg,aug_ai_00446.jpg,noise_injection
UG3CL0YOQA.jpg,aug_ai_00447.jpg,gaussian_blur
celebdf_train_id55_id50_0007_frame180_face5.jpg,aug_ai_00448.jpg,horizontal_flip
512_man_SD_0135.jpg,aug_ai_00449.jpg,gaussian_blur
celebdf_train_id3_id21_0005_frame180_face4.jpg,aug_ai_00450.jpg,horizontal_flip
1024_woman_SD_0020.jpg,aug_ai_00451.jpg,horizontal_flip
512_woman_SD_0582.jpg,aug_ai_00452.jpg,rotation
C8NN7C33TV.jpg,aug_ai_00453.jpg,color_jitter
celebdf_test_id29_id26_0006_frame300_face8.jpg,aug_ai_00454.jpg,gaussian_blur
X61P37GNWB.jpg,aug_ai_00455.jpg,gaussian_blur
0RY1F7U6KY.jpg,aug_ai_00456.jpg,brightness_shift
1PUZPPF4CC.jpg,aug_ai_00457.jpg,masking
768_woman_SD_0145.jpg,aug_ai_00458.jpg,color_jitter
dfdc_train_fake_cyboodqqyr_103_0.jpg,aug_ai_00459.jpg,noise_injection
ai_detect_fake_192_20241130144114_A_close-up_shot_of_a_young_adult_female_person_of_.jpg,aug_ai_00460.jpg,rotation
fake_FaceSwap_279_298_1.jpg,aug_ai_00461.jpg,color_jitter
3RD4H61M2Q.jpg,aug_ai_00462.jpg,rotation
0FUZI8MUAE.jpg,aug_ai_00463.jpg,brightness_shift
celebdf_train_id54_id53_0004_frame420_face11.jpg,aug_ai_00464.jpg,horizontal_flip
0NIOS55EZ0.jpg,aug_ai_00465.jpg,brightness_shift
fake_Deepfakes_430_459_0.jpg,aug_ai_00466.jpg,rotation
dfdc_train_fake_alninxcyhg_46_0.jpg,aug_ai_00467.jpg,gaussian_blur
OP1AQJMX5E.jpg,aug_ai_00468.jpg,noise_injection
ITJ8T6HK1E.jpg,aug_ai_00469.jpg,horizontal_flip
fake_NeuralTextures_753_789_0.jpg,aug_ai_00470.jpg,noise_injection
ACZ1VKOEI8.jpg,aug_ai_00471.jpg,masking
fake_Deepfakes_676_776_1.jpg,aug_ai_00472.jpg,masking
dfdc_train_fake_cdbsbdymzd_268_0.jpg,aug_ai_00473.jpg,gaussian_blur
9F7LFNRCUQ.jpg,aug_ai_00474.jpg,rotation
JUBEV8QXK7.jpg,aug_ai_00475.jpg,color_jitter
celebdf_train_id31_id6_0000_frame360_face7.jpg,aug_ai_00476.jpg,horizontal_flip
768_woman_SD_1311.jpg,aug_ai_00477.jpg,masking
VILXMZV2CK.jpg,aug_ai_00478.jpg,noise_injection
dfdc_train_fake_adohikbdaz_39_0.jpg,aug_ai_00479.jpg,horizontal_flip
celebdf_train_id5_id60_0001_frame360_face8.jpg,aug_ai_00480.jpg,noise_injection
VMGJ1KDZOL.jpg,aug_ai_00481.jpg,rotation
1WDM7VW8LA.jpg,aug_ai_00482.jpg,color_jitter
dfdc_validation_fake_eiriyukqqy_264_0.jpg,aug_ai_00483.jpg,horizontal_flip
dfdc_train_fake_ajwpjhrbcv_197_1.jpg,aug_ai_00484.jpg,brightness_shift
1AZ0BN4AIF.jpg,aug_ai_00485.jpg,gaussian_blur
9N4S10H49S.jpg,aug_ai_00486.jpg,gaussian_blur
dfdc_validation_fake_bsqgziaylx_115_1.jpg,aug_ai_00487.jpg,horizontal_flip
7LDC0D0XLC.jpg,aug_ai_00488.jpg,noise_injection
celebdf_val_id33_id32_0000_frame300_face8.jpg,aug_ai_00489.jpg,masking
dfdc_train_fake_dkdwxmtpuo_168_0.jpg,aug_ai_00490.jpg,noise_injection
I63B8EDA3I.jpg,aug_ai_00491.jpg,rotation
2FJ1W83KJF.jpg,aug_ai_00492.jpg,masking
dfdc_validation_fake_djvtbgwdcc_99_0.jpg,aug_ai_00493.jpg,color_jitter
F41290HKL0.jpg,aug_ai_00494.jpg,masking
dfdc_validation_fake_dboxtiehng_297_0.jpg,aug_ai_00495.jpg,noise_injection
2VQEST7PZ2.jpg,aug_ai_00496.jpg,horizontal_flip
fake_FaceShifter_515_519_0.jpg,aug_ai_00497.jpg,gaussian_blur
ME97H1J25T.jpg,aug_ai_00498.jpg,horizontal_flip
dfdc_train_fake_ekhacizpah_233_0.jpg,aug_ai_00499.jpg,color_jitter
B7OJZO63ZH.jpg,aug_ai_00500.jpg,masking
1024_man_men_0991.jpg,aug_ai_00501.jpg,brightness_shift
WB6XWXTZWS.jpg,aug_ai_00502.jpg,rotation
celebdf_train_id9_id21_0006_frame0_face1.jpg,aug_ai_00503.jpg,noise_injection
IRDOEC9YUM.jpg,aug_ai_00504.jpg,horizontal_flip
768_man_SD_1059.jpg,aug_ai_00505.jpg,horizontal_flip
fake_Deepfakes_403_497_1.jpg,aug_ai_00506.jpg,horizontal_flip
fake_FaceSwap_802_885_1.jpg,aug_ai_00507.jpg,rotation
9R43GSOFTO.jpg,aug_ai_00508.jpg,gaussian_blur
dfdc_train_fake_avywawptfc_142_0.jpg,aug_ai_00509.jpg,masking
dfdc_train_fake_chzieimrwu_209_0.jpg,aug_ai_00510.jpg,masking
3EO2YT5MFK.jpg,aug_ai_00511.jpg,horizontal_flip
LU8QIE10BV.jpg,aug_ai_00512.jpg,rotation
T7A9DQYK0X.jpg,aug_ai_00513.jpg,gaussian_blur
dfdc_train_fake_dnhvalzvrt_108_0.jpg,aug_ai_00514.jpg,masking
dfdc_train_fake_eebserckhh_154_0.jpg,aug_ai_00515.jpg,rotation
512_man_SD_0951.jpg,aug_ai_00516.jpg,noise_injection
dfdc_train_fake_bhaaboftbc_271_0.jpg,aug_ai_00517.jpg,rotation
fake_NeuralTextures_212_179_1.jpg,aug_ai_00518.jpg,gaussian_blur
7E8FLXCUD6.jpg,aug_ai_00519.jpg,brightness_shift
DKJ4VFED5M.jpg,aug_ai_00520.jpg,gaussian_blur
fake_FaceShifter_417_496_1.jpg,aug_ai_00521.jpg,color_jitter
dfdc_train_fake_bpxckdzddv_181_0.jpg,aug_ai_00522.jpg,brightness_shift
2MDPNI7QWU.jpg,aug_ai_00523.jpg,horizontal_flip
512_woman_SD_0475.jpg,aug_ai_00524.jpg,gaussian_blur
dfdc_train_fake_epymyyiblu_190_0.jpg,aug_ai_00525.jpg,color_jitter
dfdc_train_fake_czfunozvwp_12_0.jpg,aug_ai_00526.jpg,color_jitter
3R04AEUKWW.jpg,aug_ai_00527.jpg,masking
G13I967MJX.jpg,aug_ai_00528.jpg,gaussian_blur
fake_FaceSwap_701_579_1.jpg,aug_ai_00529.jpg,masking
dfdc_train_fake_chzieimrwu_79_0.jpg,aug_ai_00530.jpg,horizontal_flip
D6T2G7BS2Y.jpg,aug_ai_00531.jpg,horizontal_flip
T6OY2A972E.jpg,aug_ai_00532.jpg,noise_injection
58YONSE2AL.jpg,aug_ai_00533.jpg,color_jitter
7YKMT0J8JI.jpg,aug_ai_00534.jpg,masking
1024_man_men_0419.jpg,aug_ai_00535.jpg,masking
fake_FaceSwap_662_641_0.jpg,aug_ai_00536.jpg,color_jitter
8DBMGBBHBU.jpg,aug_ai_00537.jpg,masking
OJ5DXM9MZX.jpg,aug_ai_00538.jpg,noise_injection
4TTT4KCXHT.jpg,aug_ai_00539.jpg,color_jitter
512_woman_SD_0581.jpg,aug_ai_00540.jpg,rotation
KHWSJB16NX.jpg,aug_ai_00541.jpg,rotation
5Q948QW2UO.jpg,aug_ai_00542.jpg,horizontal_flip
3RO8OGEPCA.jpg,aug_ai_00543.jpg,rotation
PMDPFAN649.jpg,aug_ai_00544.jpg,gaussian_blur
dfdc_train_fake_bmioepcpsx_194_0.jpg,aug_ai_00545.jpg,masking
fake_Face2Face_067_025_1.jpg,aug_ai_00546.jpg,horizontal_flip
QO6BVQKC7A.jpg,aug_ai_00547.jpg,noise_injection
5H66BYX4EY.jpg,aug_ai_00548.jpg,brightness_shift
celebdf_val_id26_id31_0005_frame240_face6.jpg,aug_ai_00549.jpg,masking
HQB4JCCUJQ.jpg,aug_ai_00550.jpg,gaussian_blur
V9TD1641TS.jpg,aug_ai_00551.jpg,color_jitter
dfdc_validation_fake_ebywfrmhtd_241_0.jpg,aug_ai_00552.jpg,masking
2YQEPWO67J.jpg,aug_ai_00553.jpg,brightness_shift
ai_detect_fake_107_20241130142003_A_close-up_shot_of_a_child_genderqueer_person_of_M.jpg,aug_ai_00554.jpg,noise_injection
IC7GJV6D98.jpg,aug_ai_00555.jpg,color_jitter
BA0OXR6AOR.jpg,aug_ai_00556.jpg,gaussian_blur
dfdc_validation_fake_elvvackpjh_290_0.jpg,aug_ai_00557.jpg,rotation
fake_DeepFakeDetection_26_06__podium_speech_happy__L5BVR5L9_0.jpg,aug_ai_00558.jpg,masking
WXRSZ8EKC8.jpg,aug_ai_00559.jpg,masking
fake_FaceShifter_026_012_1.jpg,aug_ai_00560.jpg,noise_injection
celebdf_train_id61_id5_0005_frame60_face2.jpg,aug_ai_00561.jpg,noise_injection
91B27U5CG9.jpg,aug_ai_00562.jpg,brightness_shift
SU4DH91MP1.jpg,aug_ai_00563.jpg,rotation
dfdc_train_fake_bntlodcfeg_130_0.jpg,aug_ai_00564.jpg,brightness_shift
IRR1WGTATW.jpg,aug_ai_00565.jpg,rotation
celebdf_val_id23_id35_0009_frame0_face1.jpg,aug_ai_00566.jpg,horizontal_flip
dfdc_validation_fake_dboxtiehng_274_0.jpg,aug_ai_00567.jpg,masking
A9C8B2SGRC.jpg,aug_ai_00568.jpg,rotation
5B6KQL8WFH.jpg,aug_ai_00569.jpg,horizontal_flip
690ECJAY68.jpg,aug_ai_00570.jpg,rotation
KOMRXIKRLO.jpg,aug_ai_00571.jpg,horizontal_flip
fake_FaceShifter_498_433_1.jpg,aug_ai_00572.jpg,noise_injection
fake_NeuralTextures_823_584_1.jpg,aug_ai_00573.jpg,color_jitter
DR66FB32BA.jpg,aug_ai_00574.jpg,brightness_shift
VKLVOOLBH7.jpg,aug_ai_00575.jpg,horizontal_flip
PSV1J53RIK.jpg,aug_ai_00576.jpg,noise_injection
fake_FaceSwap_602_397_0.jpg,aug_ai_00577.jpg,color_jitter
F8YKTUKW3D.jpg,aug_ai_00578.jpg,horizontal_flip
O0REPF8MPG.jpg,aug_ai_00579.jpg,color_jitter
80KZK3ARVK.jpg,aug_ai_00580.jpg,masking
celebdf_train_id4_id0_0002_frame180_face4.jpg,aug_ai_00581.jpg,horizontal_flip
celebdf_train_id1_id37_0002_frame0_face1.jpg,aug_ai_00582.jpg,color_jitter
fake_FaceSwap_922_898_0.jpg,aug_ai_00583.jpg,gaussian_blur
PPVQPXZZXA.jpg,aug_ai_00584.jpg,color_jitter
B17E3DV7V1.jpg,aug_ai_00585.jpg,noise_injection
B0IWC8ZWEH.jpg,aug_ai_00586.jpg,color_jitter
fake_FaceSwap_615_687_0.jpg,aug_ai_00587.jpg,brightness_shift
fake_NeuralTextures_747_854_0.jpg,aug_ai_00588.jpg,horizontal_flip
dfdc_validation_fake_asvcrfdpnq_112_0.jpg,aug_ai_00589.jpg,rotation
celebdf_train_id21_id27_0009_frame120_face3.jpg,aug_ai_00590.jpg,gaussian_blur
QC9P14UCXG.jpg,aug_ai_00591.jpg,color_jitter
512_woman_SD_1119.jpg,aug_ai_00592.jpg,color_jitter
dfdc_train_fake_bmhvktyiwp_97_0.jpg,aug_ai_00593.jpg,gaussian_blur
512_woman_SD_1062.jpg,aug_ai_00594.jpg,masking
11ISRR6XTT.jpg,aug_ai_00595.jpg,masking
MXQO64BYUG.jpg,aug_ai_00596.jpg,masking
celebdf_val_id37_id30_0004_frame240_face5.jpg,aug_ai_00597.jpg,masking
dfdc_train_fake_bpwzipqtxf_55_1.jpg,aug_ai_00598.jpg,brightness_shift
768_woman_SD_0388.jpg,aug_ai_00599.jpg,horizontal_flip
dfdc_train_fake_amaivqofda_121_0.jpg,aug_ai_00600.jpg,rotation
AVAGHRLMCH.jpg,aug_ai_00601.jpg,masking
dfdc_train_fake_dhkwmjxwrn_167_0.jpg,aug_ai_00602.jpg,rotation
T4W7MQ5KG2.jpg,aug_ai_00603.jpg,masking
KGRCGCP1MO.jpg,aug_ai_00604.jpg,horizontal_flip
512_man_SD_1417.jpg,aug_ai_00605.jpg,gaussian_blur
BUYL3AGMHG.jpg,aug_ai_00606.jpg,masking
dfdc_validation_fake_atyntldecu_152_0.jpg,aug_ai_00607.jpg,color_jitter
dfdc_train_fake_dvakowbgbt_28_0.jpg,aug_ai_00608.jpg,color_jitter
dfdc_train_fake_ehieahnhte_79_0.jpg,aug_ai_00609.jpg,noise_injection
fake_FaceShifter_786_819_0.jpg,aug_ai_00610.jpg,horizontal_flip
dfdc_train_fake_cfyduhpbps_185_0.jpg,aug_ai_00611.jpg,noise_injection
celebdf_train_id28_id0_0007_frame60_face2.jpg,aug_ai_00612.jpg,horizontal_flip
dfdc_train_fake_aknmpoonls_48_0.jpg,aug_ai_00613.jpg,noise_injection
YPXLJPV6RO.jpg,aug_ai_00614.jpg,masking
N4GTNV5ZC3.jpg,aug_ai_00615.jpg,noise_injection
3FOQOVYKRT.jpg,aug_ai_00616.jpg,masking
768_man_SD_0079.jpg,aug_ai_00617.jpg,noise_injection
ECSFK1L3ET.jpg,aug_ai_00618.jpg,color_jitter
1FF5UYXB7W.jpg,aug_ai_00619.jpg,masking
1024_man_men_1020.jpg,aug_ai_00620.jpg,noise_injection
512_woman_SD_0962.jpg,aug_ai_00621.jpg,color_jitter
1024_man_men_0695.jpg,aug_ai_00622.jpg,masking
TJIHQCLUMC.jpg,aug_ai_00623.jpg,rotation
W0GQIN0Q1W.jpg,aug_ai_00624.jpg,color_jitter
3T5J15TNKB.jpg,aug_ai_00625.jpg,brightness_shift
fake_FaceSwap_142_138_0.jpg,aug_ai_00626.jpg,horizontal_flip
Q9A6558K3R.jpg,aug_ai_00627.jpg,gaussian_blur
dfdc_train_fake_bnjcdrfuov_110_0.jpg,aug_ai_00628.jpg,rotation
768_man_SD_0274.jpg,aug_ai_00629.jpg,brightness_shift
1024_man_men_0939.jpg,aug_ai_00630.jpg,rotation
768_man_SD_0325.jpg,aug_ai_00631.jpg,rotation
celebdf_test_id46_id47_0009_frame180_face9.jpg,aug_ai_00632.jpg,rotation
5J3B3V3WBL.jpg,aug_ai_00633.jpg,brightness_shift
DDH4DTN2EZ.jpg,aug_ai_00634.jpg,horizontal_flip
A39M48ERBN.jpg,aug_ai_00635.jpg,rotation
dfdc_train_fake_aknmpoonls_23_0.jpg,aug_ai_00636.jpg,horizontal_flip
4AOYWFM7JR.jpg,aug_ai_00637.jpg,brightness_shift
dfdc_train_fake_cglxirfaey_9_0.jpg,aug_ai_00638.jpg,noise_injection
dfdc_train_fake_dptbnjnkdg_81_0.jpg,aug_ai_00639.jpg,noise_injection
WS34EHTR4F.jpg,aug_ai_00640.jpg,color_jitter
fake_FaceShifter_387_311_0.jpg,aug_ai_00641.jpg,noise_injection
Y2I7DZWVIC.jpg,aug_ai_00642.jpg,masking
celebdf_train_id49_id58_0005_frame0_face1.jpg,aug_ai_00643.jpg,rotation
768_woman_SD_0515.jpg,aug_ai_00644.jpg,color_jitter
VGZCBQ9VYC.jpg,aug_ai_00645.jpg,noise_injection
TGAF2UKI0P.jpg,aug_ai_00646.jpg,masking
dfdc_train_fake_bahdpoesir_130_0.jpg,aug_ai_00647.jpg,masking
E2Z9LNJY9O.jpg,aug_ai_00648.jpg,masking
celebdf_train_id3_id23_0008_frame120_face4.jpg,aug_ai_00649.jpg,masking
dfdc_train_fake_aczrgyricp_56_0.jpg,aug_ai_00650.jpg,horizontal_flip
9RC9T7KGIH.jpg,aug_ai_00651.jpg,gaussian_blur
fake_FaceShifter_352_319_0.jpg,aug_ai_00652.jpg,masking
6EYFQWS1JN.jpg,aug_ai_00653.jpg,masking
8A31VYQ0V1.jpg,aug_ai_00654.jpg,brightness_shift
dfdc_train_fake_dnyvfblxpm_79_0.jpg,aug_ai_00655.jpg,brightness_shift
fake_FaceSwap_934_918_1.jpg,aug_ai_00656.jpg,rotation
fake_FaceSwap_021_312_0.jpg,aug_ai_00657.jpg,brightness_shift
dfdc_validation_fake_btjlfpzbdu_103_0.jpg,aug_ai_00658.jpg,rotation
Z3K0OX348X.jpg,aug_ai_00659.jpg,masking
dfdc_train_fake_clihsshdkq_194_0.jpg,aug_ai_00660.jpg,color_jitter
AB4FSWGTS3.jpg,aug_ai_00661.jpg,brightness_shift
KZ1ZAXPZJC.jpg,aug_ai_00662.jpg,rotation
BV4AT4GFAN.jpg,aug_ai_00663.jpg,noise_injection
CBP97I8YQ6.jpg,aug_ai_00664.jpg,brightness_shift
dfdc_validation_fake_ecwaxgutkc_272_0.jpg,aug_ai_00665.jpg,horizontal_flip
dfdc_validation_fake_aagfhgtpmv_83_0.jpg,aug_ai_00666.jpg,brightness_shift
ai_detect_fake_467_20241130155038_A_close-up_shot_of_a_middle-aged_non-binary_person.jpg,aug_ai_00667.jpg,color_jitter
512_woman_SD_1351.jpg,aug_ai_00668.jpg,horizontal_flip
fake_NeuralTextures_618_629_0.jpg,aug_ai_00669.jpg,brightness_shift
dfdc_train_fake_ekhacizpah_34_0.jpg,aug_ai_00670.jpg,brightness_shift
fake_FaceSwap_451_449_1.jpg,aug_ai_00671.jpg,noise_injection
4EKUJ04KMS.jpg,aug_ai_00672.jpg,horizontal_flip
768_man_SD_1088.jpg,aug_ai_00673.jpg,rotation
JV5V1USXZR.jpg,aug_ai_00674.jpg,horizontal_flip
celebdf_train_id21_id16_0006_frame120_face3.jpg,aug_ai_00675.jpg,rotation
dfdc_train_fake_aczrgyricp_165_0.jpg,aug_ai_00676.jpg,color_jitter
dfdc_train_fake_bjsmaqefoi_16_0.jpg,aug_ai_00677.jpg,brightness_shift
fake_FaceSwap_528_510_0.jpg,aug_ai_00678.jpg,rotation
celebdf_train_id56_id55_0003_frame0_face2.jpg,aug_ai_00679.jpg,masking
25H419J1S9.jpg,aug_ai_00680.jpg,gaussian_blur
G7JGCFM7AM.jpg,aug_ai_00681.jpg,noise_injection
512_woman_SD_0597.jpg,aug_ai_00682.jpg,rotation
WEZ8Z87BZJ.jpg,aug_ai_00683.jpg,noise_injection
dfdc_train_fake_dqppxmoqdl_118_1.jpg,aug_ai_00684.jpg,noise_injection
1024_woman_SD_1290.jpg,aug_ai_00685.jpg,noise_injection
dfdc_train_fake_byofowlkki_113_0.jpg,aug_ai_00686.jpg,color_jitter
D4TD5J0BO4.jpg,aug_ai_00687.jpg,gaussian_blur
3ZV61991NC.jpg,aug_ai_00688.jpg,horizontal_flip
dfdc_train_fake_apgjqzkoma_107_0.jpg,aug_ai_00689.jpg,masking
1F5HR9O1PK.jpg,aug_ai_00690.jpg,masking
MVEAVMVDE0.jpg,aug_ai_00691.jpg,noise_injection
dfdc_train_fake_eqjscdagiv_171_0.jpg,aug_ai_00692.jpg,noise_injection
dfdc_train_fake_cnilkgvfei_118_0.jpg,aug_ai_00693.jpg,gaussian_blur
78MOZJA3K8.jpg,aug_ai_00694.jpg,masking
fake_FaceSwap_712_716_0.jpg,aug_ai_00695.jpg,horizontal_flip
512_woman_SD_0292.jpg,aug_ai_00696.jpg,masking
dfdc_validation_fake_atyntldecu_25_0.jpg,aug_ai_00697.jpg,gaussian_blur
celebdf_val_id23_id24_0002_frame240_face5.jpg,aug_ai_00698.jpg,color_jitter
fake_NeuralTextures_067_025_1.jpg,aug_ai_00699.jpg,horizontal_flip
W6Y0VFLO0F.jpg,aug_ai_00700.jpg,noise_injection
GRD888OWPF.jpg,aug_ai_00701.jpg,horizontal_flip
A7Q9AA4FGH.jpg,aug_ai_00702.jpg,gaussian_blur
3AIG0WGSS8.jpg,aug_ai_00703.jpg,horizontal_flip
dfdc_validation_fake_arlmiizoob_167_0.jpg,aug_ai_00704.jpg,masking
FPU7968IC9.jpg,aug_ai_00705.jpg,color_jitter
2Y7PCZJQVA.jpg,aug_ai_00706.jpg,rotation
F5WA75ERJ8.jpg,aug_ai_00707.jpg,color_jitter
celebdf_train_id30_id21_0007_frame360_face7.jpg,aug_ai_00708.jpg,horizontal_flip
ai_detect_fake_480_20241130155512_A_close-up_shot_of_a_child_genderqueer_person_of_A.jpg,aug_ai_00709.jpg,color_jitter
celebdf_train_id55_id52_0000_frame120_face3.jpg,aug_ai_00710.jpg,noise_injection
IL3PGDMOUE.jpg,aug_ai_00711.jpg,gaussian_blur
VXOV54EUMR.jpg,aug_ai_00712.jpg,color_jitter
dfdc_validation_fake_esnntzzajv_193_0.jpg,aug_ai_00713.jpg,brightness_shift
celebdf_train_id16_id2_0002_frame180_face4.jpg,aug_ai_00714.jpg,masking
1V4KB5KBJ3.jpg,aug_ai_00715.jpg,noise_injection
fake_FaceShifter_309_303_1.jpg,aug_ai_00716.jpg,brightness_shift
WDX6SEBQ1Y.jpg,aug_ai_00717.jpg,noise_injection
celebdf_train_id17_id28_0004_frame0_face1.jpg,aug_ai_00718.jpg,gaussian_blur
512_man_SD_1456.jpg,aug_ai_00719.jpg,gaussian_blur
celebdf_val_id6_id31_0002_frame480_face10.jpg,aug_ai_00720.jpg,gaussian_blur
celebdf_train_id3_id16_0004_frame480_face10.jpg,aug_ai_00721.jpg,noise_injection
